X,Y,OBJECTID,StopID,EasyGo,Street,CrossStreet,Easting,Northing,Longitude,Latitude,Municipality,CreateDate,EditDate,Status,GlobalID
536631.7596,4814863.6187,7596,14021,3868,Parkside Dr,Bearinger Rd,536631.7596,4814863.6187,-80.54699166,43.48579641,Waterloo,2018/09/21 14:42:21+00,2019/06/20 09:07:34+00,Active,{85379FF8-482C-49DC-AF42-858AFACB2DA5}
535980.8298,4817254.1105,7597,14006,2354,Benjamin Rd,40 Benjamin Rd,535980.8298,4817254.1105,-80.55488309,43.50735209,Woolwich,2018/09/21 12:03:48+00,2019/06/20 09:07:34+00,Active,{0532703C-2595-4DE8-BF5E-81009E745F57}
536862.0551,4815632.4399,7598,14014,2456,Weber St N,Parkside Dr,536862.0551,4815632.4399,-80.54409172,43.49270758,Waterloo,2018/09/21 12:13:12+00,2019/06/20 09:07:34+00,Active,{355A96C3-78A5-4235-927A-EBD35C3A094A}
536522.3795,4813943.3172,7599,14017,3870,Hagey Blvd,Frank Tompa Dr,536522.3795,4813943.3172,-80.548406,43.47751532,Waterloo,2018/09/21 14:36:37+00,2019/06/20 09:07:34+00,Active,{387B02A3-C9C5-491C-8345-941D9EFB3AFC}
536706.2512,4814412.8973,7600,14019,3869,Wes Graham Way,Research and Technology Station,536706.2512,4814412.8973,-80.54610087,43.48173444,Waterloo,2018/09/21 14:40:34+00,2019/06/20 09:07:34+00,Active,{C51A16E2-6930-4551-BC76-1830574F370A}
536049.1785,4816750.0446,7601,14005,2353,Weber St N,Swallow St,536049.1785,4816750.0446,-80.55407099,43.50281017,Waterloo,2018/09/21 12:03:23+00,2019/06/20 09:07:34+00,Active,{E849A8E7-096D-4227-8E20-D6979F08C954}
536144.8718,4816505.8674,7602,14008,2356,Weber St N,Randall Dr,536144.8718,4816505.8674,-80.55290352,43.50060697,Waterloo,2018/09/21 12:04:29+00,2019/06/20 09:07:34+00,Active,{10389550-E9AC-40B9-A4D2-BD3E588D4A33}
536243.297,4816316.4253,7603,14009,2357,Weber St N,Golden Eagle Rd,536243.297,4816316.4253,-80.5516987,43.49889647,Waterloo,2018/09/21 12:04:47+00,2019/06/20 09:07:34+00,Active,{873AB6A7-D19A-4796-BD26-DFA1393E25E5}
536644.4062,4816222.2335,7604,14011,2365,Parkside Dr,Waterloo Corporate Campus - South,536644.4062,4816222.2335,-80.54674379,43.4980288,Waterloo,2018/09/21 12:07:23+00,2019/06/20 09:07:34+00,Active,{BA381924-3343-4776-BCA5-FBADFB858D29}
536847.2815,4815656.167,7605,14015,2460,Weber St N,Parkside Dr,536847.2815,4815656.167,-80.54427283,43.49292195,Waterloo,2018/09/21 12:13:28+00,2019/06/20 09:07:34+00,Active,{2A52698E-9CC5-4156-A4CB-0B575CF22F52}
536023.1633,4816745.0512,7606,14007,2355,Weber St N,Swallow St,536023.1633,4816745.0512,-80.55439312,43.50276647,Waterloo,2018/09/21 12:04:14+00,2019/06/20 09:07:34+00,Active,{CA2CFBF7-7959-45DE-90C0-348AC2F8EA99}
555202.4007,4805005.2062,7607,14024,1275,Bishop St N,Conestoga Blvd,555202.4007,4805005.2062,-80.31834758,43.39589326,Cambridge,2018/09/24 13:42:59+00,2019/01/08 14:42:08+00,Active,{4CA2E155-EB4E-47A9-9DD5-7142B0EBC843}
540593.3497,4809908.2691,7610,14029,2368,Highland Rd W,Queens Blvd,540593.3497,4809908.2691,-80.49837129,43.4409738,Kitchener,2018/09/25 14:41:37+00,2019/06/20 09:07:34+00,Active,{0B6FB111-3C8D-4CEB-9D19-26EEAA36F824}
539167.6198,4811637.0934,7611,14026,1922,Park St,Union Blvd,539167.6198,4811637.0934,-80.51586485,43.45661616,Kitchener,2018/09/25 14:36:36+00,2019/06/20 09:07:34+00,Active,{71F8CA82-57F3-454A-94DF-E9716F12B823}
540647.3814,4809902.8401,7612,14028,2367,Highland Rd E,Queen St S,540647.3814,4809902.8401,-80.49770403,43.44092198,Kitchener,2018/09/25 14:41:21+00,2019/06/20 09:07:34+00,Active,{E9BB69B3-F1F3-480C-A7D7-8736442BAAC9}
538925.0808,4811458.9557,7613,14027,1958,Belmont Ave W,Union Blvd,538925.0808,4811458.9557,-80.51887539,43.45502485,Kitchener,2018/09/25 14:39:48+00,2019/06/20 09:07:34+00,Active,{0516B876-8651-4F38-9214-3B7CA0CA9287}
541191.9544,4809357.2336,7615,14031,2402,Highland Rd E,Stirling Ave S,541191.9544,4809357.2336,-80.49101596,43.43597956,Kitchener,2018/09/26 15:02:32+00,2019/04/09 09:33:02+00,Active,{73016DDE-CE49-43A4-869F-766E3366F104}
541168.0685,4809429.5553,7617,14030,2401,Highland Rd E,Stirling Ave S,541168.0685,4809429.5553,-80.49130564,43.43663207,Kitchener,2018/09/26 15:02:11+00,2019/04/09 09:32:59+00,Active,{78098C60-4E4F-4468-9193-3E4EF3B69EE9}
541370.2862,4808987.721,7618,14036,2406,Highland Rd E,Heiman St,541370.2862,4808987.721,-80.48884051,43.43264263,Kitchener,2018/09/26 15:10:56+00,2019/06/20 09:07:34+00,Active,{D84BDA96-DE5C-4332-A135-84C3D3F11F6C}
541195.1921,4809406.7507,7619,14033,2311,Stirling Ave S,Highland Rd E,541195.1921,4809406.7507,-80.49097222,43.43642524,Kitchener,2018/09/26 15:04:46+00,2019/06/20 09:07:34+00,Active,{0AF05813-0E8B-4280-BEA9-6956048715D4}
541208.4403,4809400.3896,7620,14032,2309,Stirling Ave S,Highland Rd E,541208.4403,4809400.3896,-80.490809,43.43636724,Kitchener,2018/09/26 15:04:27+00,2019/06/20 09:07:34+00,Active,{D4C700D1-EEFB-433C-B580-923963156606}
544639.2973,4810872.8812,7621,14042,2922,Ottawa St N,Midland Dr,544639.2973,4810872.8812,-80.4482971,43.44942889,Kitchener,2018/09/28 13:33:07+00,2019/06/20 09:07:34+00,Active,{44E55E4A-D840-484D-8A9A-F527280907B4}
541915.5058,4810061.687,7622,14038,2916,Stirling Ave S,Kaufman Park,541915.5058,4810061.687,-80.48202172,43.44228234,Kitchener,2018/09/28 13:27:57+00,2019/08/22 15:30:41+00,Active,{5DEBFE62-BA74-47B6-A1E9-2D163F54341C}
544665.032,4809183.0263,7626,14046,2967,Franklin St N,Weber St E,544665.032,4809183.0263,-80.44811738,43.43421195,Kitchener,2018/09/28 13:38:16+00,2019/06/20 09:07:34+00,Active,{D4E94AB8-BF19-4552-8B69-A6B97242C4A2}
544670.6665,4809160.0644,7627,14047,2968,Franklin St N,Weber St E,544670.6665,4809160.0644,-80.44804964,43.43400486,Kitchener,2018/09/28 13:38:33+00,2019/06/20 09:07:34+00,Active,{8981BC94-12F2-4BC0-9807-8F6C27278A34}
545037.5254,4810851.6174,7628,14043,2923,River Rd E,Stanley Park Mall Internal Rd,545037.5254,4810851.6174,-80.44337733,43.44921358,Kitchener,2018/09/28 13:33:59+00,2019/06/20 09:07:34+00,Active,{F4085958-443B-47C1-ACDE-CA60DDABD48C}
544664.4488,4810906.1194,7630,14044,2926,Ottawa St N,Midland Dr,544664.4488,4810906.1194,-80.44798354,43.44972667,Kitchener,2018/09/28 13:34:24+00,2019/06/20 09:07:34+00,Active,{CFDDACAD-7842-4C7B-81F6-F18024FD6EB6}
543281.8205,4810066.975,7633,14064,2616,Weber St E,Sheldon Ave N,543281.8205,4810066.975,-80.46513754,43.44225223,Kitchener,2018/10/02 16:05:00+00,2019/06/20 09:07:34+00,Active,{4976C307-A514-4B86-9476-5DD3D64EE453}
543275.2564,4810051.7463,7635,14065,2617,Weber St E,Sheldon Ave N,543275.2564,4810051.7463,-80.46521986,43.44211549,Kitchener,2018/10/02 16:05:24+00,2019/06/20 09:07:34+00,Active,{6C805B66-2A81-48AF-8224-527FBF758A3D}
543490.299,4807829.571,7636,14052,2351,Block Line Rd,Courtland Ave E,543490.299,4807829.571,-80.46273958,43.42209454,Kitchener,2018/10/02 15:48:30+00,2020/11/02 10:52:07+00,Active,{552D2DC5-167B-4435-8DF8-9577CCBBD8FB}
543158.5204,4808458.1689,7637,14050,2296,Courtland Ave E,Walton Ave,543158.5204,4808458.1689,-80.46678838,43.42777364,Kitchener,2018/10/02 15:46:39+00,2019/06/20 09:07:34+00,Active,{E2405328-9E9F-498C-8A45-14AAECD903DA}
539997.8586,4812630.4759,7638,14058,2537,Weber St S,Union St E,539997.8586,4812630.4759,-80.50553008,43.4655167,Kitchener,2018/10/02 15:54:23+00,2019/06/20 09:07:34+00,Active,{C10BC4B5-1EB1-48E7-8A0F-B4E6DAFE2C2B}
543515.1659,4807902.0993,7639,14051,2349,Courtland Ave E,Block Line Rd,543515.1659,4807902.0993,-80.46242662,43.42274614,Kitchener,2018/10/02 15:47:52+00,2020/07/08 15:48:14+00,Active,{2D9A97CC-886F-4531-A03A-7F77E5C1DD22}
543047.4907,4810326.6004,7642,14061,2563,Weber St E,East Avenue,543047.4907,4810326.6004,-80.4680127,43.4446034,Kitchener,2018/10/02 15:57:46+00,2019/06/20 09:07:34+00,Active,{9DA6AA4F-B59F-4BB1-9773-BCED8FCC3191}
543198.5255,4808338.3653,7643,14049,2115,Courtland Ave E,Hayward Ave,543198.5255,4808338.3653,-80.46630363,43.42669262,Kitchener,2018/10/02 15:46:08+00,2019/06/20 09:07:34+00,Active,{BD53D9F8-5584-41D7-AD1B-8BE14350AC79}
540898.2534,4811430.903,7644,14059,2539,Victoria St N,Weber St E,540898.2534,4811430.903,-80.49448945,43.45466705,Kitchener,2018/10/02 15:55:25+00,2019/06/20 09:07:34+00,Active,{6F16E129-0005-44D6-B593-1F5B35C482C1}
539981.5602,4812615.6592,7645,14057,2534,Weber St S,Union St E,539981.5602,4812615.6592,-80.50573265,43.46538416,Waterloo,2018/10/02 15:53:41+00,2019/06/20 09:07:34+00,Active,{72714F26-4656-41AF-B635-A151BD628D94}
544936.5897,4807915.5217,7646,14055,2497,Wilson Ave,Balfour Cres,544936.5897,4807915.5217,-80.44486647,43.42278311,Kitchener,2018/10/02 15:51:02+00,2019/06/20 09:07:34+00,Active,{71B6DB3B-D7FE-46EA-9A82-1CFEC9307217}
544806.9657,4807993.8819,7647,14056,2506,Wilson Ave,Balfour Cres,544806.9657,4807993.8819,-80.44646131,43.42349642,Kitchener,2018/10/02 15:52:11+00,2019/06/20 09:07:34+00,Active,{DCC36212-6EC2-42C0-B073-B408976D2043}
540829.8239,4811380.391,7648,14060,2541,Victoria St N,Duke St W,540829.8239,4811380.391,-80.495339,43.45421598,Kitchener,2018/10/02 15:55:59+00,2019/06/20 09:07:34+00,Active,{49338ED0-312E-4805-A318-39947786B7F9}
543086.0359,4810280.072,7649,14062,2566,Weber St E,Ottawa St N,543086.0359,4810280.072,-80.46754005,43.44418225,Kitchener,2018/10/02 15:58:07+00,2019/06/20 09:07:34+00,Active,{56AC150E-01E1-4F38-BAA0-89EB904AC23D}
545194.8362,4807841.9344,7650,14080,3499,Fairway Station,Stop 3499,545194.8362,4807841.9344,-80.44168241,43.422105,Kitchener,2018/10/03 09:13:10+00,2019/06/20 09:07:34+00,Active,{20834270-9769-4FAB-9ED6-3C3A8BF5EA84}
545184.3933,4807877.0135,7652,14068,3488,Fairway Station,Stop 3488,545184.3933,4807877.0135,-80.44180851,43.42242148,Kitchener,2018/10/03 09:05:52+00,2019/06/20 09:07:34+00,Active,{D400C1C2-9D9E-4E89-A563-6257E4B7B123}
545229.9888,4807887.5061,7653,14070,3490,Fairway Station,Stop 3490,545229.9888,4807887.5061,-80.44124439,43.4225132,Kitchener,2018/10/03 09:06:30+00,2019/06/20 09:07:34+00,Active,{7FA3CF47-E5EE-45C8-BC38-FFB6D490442F}
545158.4478,4807870.7178,7654,14067,6024,Fairway Station,Stop 6024,545158.4478,4807870.7178,-80.44212953,43.42236636,Kitchener,2018/10/03 09:04:56+00,2019/06/20 09:07:34+00,Active,{A056BD81-541E-4A2C-9F94-0780138107BD}
545208.2403,4807882.3552,7656,14069,3489,Fairway Station,Stop 3489,545208.2403,4807882.3552,-80.44151348,43.42246814,Kitchener,2018/10/03 09:06:13+00,2019/06/20 09:07:34+00,Active,{CB2606E8-1D5E-455C-808F-2F3652A2AC81}
545187.0971,4807808.2661,7657,14074,3493,Fairway Station,Stop 3493,545187.0971,4807808.2661,-80.44178079,43.42180231,Kitchener,2018/10/03 09:10:32+00,2020/12/16 10:39:39+00,Active,{A401AFC7-B237-453D-9683-D78D79C23D65}
545250.7833,4807892.4663,7658,14071,3491,Fairway Station,Stop 3491,545250.7833,4807892.4663,-80.44098711,43.42255661,Kitchener,2018/10/03 09:06:46+00,2019/06/20 09:07:34+00,Active,{B3045DFC-3BD5-48DA-90D0-682DF369606D}
545196.3575,4807768.9092,7659,14076,3495,Fairway Station,Stop 3495,545196.3575,4807768.9092,-80.44166966,43.42144739,Kitchener,2018/10/03 09:11:45+00,2019/06/20 09:07:34+00,Active,{1381E28B-3FA4-4B69-B624-43B40790CEEE}
545202.6414,4807802.9083,7663,14078,3497,Fairway Station,Stop 3497,545202.6414,4807802.9083,-80.44158922,43.42175313,Kitchener,2018/10/03 09:12:39+00,2019/06/20 09:07:34+00,Active,{A7A135E5-0583-429C-95F9-DAA026F55148}
546078.1756,4808670.5981,7665,14082,2473,Morgan Ave,Fairway Rd N,546078.1756,4808670.5981,-80.43070062,43.42951247,Kitchener,2018/10/05 16:06:26+00,2019/06/20 09:07:34+00,Active,{0EF90C6E-4B57-4264-B285-DCB428E88BBC}
536749.5001,4815207.0709,7666,14081,3626,Parkside Dr,Cedarbrae Ave,536749.5001,4815207.0709,-80.54551247,43.48888309,Waterloo,2018/10/05 13:33:17+00,2022/07/15 15:27:27+00,Active,{ED301538-9FF2-455D-9B78-4D3CB9342E54}
541437.3621,4810731.2633,7667,14093,2579,Charles St E,Benton St,541437.3621,4810731.2633,-80.48787938,43.44833783,Kitchener,2018/10/05 16:11:33+00,2023/10/05 15:14:12+00,Active,{C053E169-35E5-4D49-B9C2-B7D7E4997BDB}
546355.7086,4808508.1096,7668,14083,2474,Morgan Ave,Pepperwood Cres,546355.7086,4808508.1096,-80.42728564,43.4280323,Kitchener,2018/10/05 16:07:11+00,2019/06/20 09:07:34+00,Active,{69D57AD3-6C9C-4652-A234-4A8097EB6AAB}
546923.1411,4808481.5798,7669,14085,2476,Morgan Ave,River Rd E,546923.1411,4808481.5798,-80.42027777,43.42775811,Kitchener,2018/10/05 16:07:56+00,2019/06/20 09:07:34+00,Active,{40557B16-4669-4E8A-9D0A-FAC93774D759}
547370.817,4808513.3299,7670,14089,2479,Morrison Rd,Grand River Blvd,547370.817,4808513.3299,-80.41474438,43.42801581,Kitchener,2018/10/05 16:09:02+00,2019/06/20 09:07:34+00,Active,{1F5D7855-79D3-4E82-B14F-9A1FC053C9EC}
546992.9912,4808259.3294,7671,14086,2477,River Rd E,King St E,546992.9912,4808259.3294,-80.41943396,43.4257526,Kitchener,2018/10/05 16:08:14+00,2019/06/20 09:07:34+00,Active,{EA0CB84A-CF9D-4577-B7E2-EFA294001AF9}
541280.9343,4810563.2815,7672,14092,2410,Benton St,St George St,541280.9343,4810563.2815,-80.48982529,43.44683396,Kitchener,2018/10/05 16:10:51+00,2019/06/20 09:07:34+00,Active,{4B0E53CB-22D5-4E16-B683-D64190A9F566}
546523.0903,4808429.1922,7673,14084,2475,Morgan Ave,Greendale Cres,546523.0903,4808429.1922,-80.4252245,43.42731136,Kitchener,2018/10/05 16:07:43+00,2019/06/20 09:07:34+00,Active,{5C47CE35-4C13-46C2-85B8-0043698C620F}
537640.1598,4813040.5917,7683,14114,4007,Seagram Dr,Laurier-Waterloo Park Station (ION Replacement Shuttle),537640.1598,4813040.5917,-80.53464762,43.46933172,Waterloo,2018/11/13 15:46:18+00,2019/01/08 14:42:27+00,Active,{66CCE4A5-D831-4F3F-A27B-F47283F88AFE}
558336.0912,4804628.8079,7685,14119,4041,Saginaw Pky,695 Saginaw Pky,558336.0912,4804628.8079,-80.27969508,43.39226709,Cambridge,2018/11/13 16:17:58+00,2019/02/05 09:11:09+00,Active,{CA8BD31F-4973-4A65-B987-0CD676791A6A}
537602.3904,4812989.4609,7699,14113,4006,Seagram Dr,Laurier-Waterloo Park Station (ION Replacement Shuttle),537602.3904,4812989.4609,-80.53511808,43.46887324,Waterloo,2018/11/13 15:44:55+00,2019/01/08 14:42:27+00,Active,{F1E3FFB6-B388-4DAC-A905-B5EF52C7D218}
538441.0326,4812838.4902,7737,14158,4099,Bridgeport Rd W,Albert St,538441.0326,4812838.4902,-80.52476087,43.46747127,Waterloo,2018/11/27 12:49:49+00,2019/06/20 09:07:34+00,Active,{4F0F2780-4A61-45FA-ABA6-ADFF942F0302}
538647.8564,4812497.435,7738,14157,4048,King St S,ION Tracks,538647.8564,4812497.435,-80.52222822,43.46438974,Waterloo,2018/11/26 14:52:56+00,2019/06/20 09:07:34+00,Active,{FE13A78D-6544-411F-8739-91BDE8877DA4}
555964.0906,4804679.7545,7740,14160,4093,Can-Amera Pky,Path to Lena Cres,555964.0906,4804679.7545,-80.30897601,43.39290651,Cambridge,2018/12/03 10:01:01+00,2019/02/05 09:11:10+00,Active,{1C9A925A-B21A-4545-BF49-13B00C580768}
541515.224,4810795.1768,7741,14161,5011,King St E,Frederick St,541515.224,4810795.1768,-80.48691226,43.448909,Kitchener,2018/12/17 10:16:55+00,2019/08/22 16:14:48+00,Detour,{96D0E5B5-F332-467F-8C4A-9489A87CC9EC}
535976.0,4827375.1,7742,14165,8004,Duke St,Mill St,535976,4827375.1,-80.55427172,43.59848115,Woolwich,2019/01/02 15:42:26+00,2019/01/08 14:42:37+00,Detour,{006D04CE-6752-46DE-8896-8B3AC50093D3}
535762.5,4826833.2,7743,14163,8002,Duke St,Bauman St,535762.5,4826833.2,-80.55695262,43.59361223,Woolwich,2019/01/02 15:38:43+00,2019/01/08 14:42:37+00,Detour,{E5DC651C-CAB4-47FF-B298-01E406DB3168}
536104.3,4821455.7,7744,14166,8005,Sawmill Rd,Northside Dr,536104.3,4821455.7,-80.55307648,43.54517718,Woolwich,2019/01/02 15:43:21+00,2019/01/08 14:42:37+00,Detour,{3B6D4BF2-8706-4C82-A5D5-954191DE3781}
536027.8,4825740.7,7745,14162,8001,Union St,South Field Dr,536027.8,4825740.7,-80.5537387,43.5837627,Woolwich,2019/01/02 15:37:38+00,2019/01/08 14:42:36+00,Detour,{71C82ABD-E09C-4D8F-A336-427BAF1064ED}
535868.5,4827029.2,7746,14164,8003,Duke St,Park Ave E,535868.5,4827029.2,-80.55562648,43.59537189,Woolwich,2019/01/02 15:40:56+00,2019/01/08 14:42:37+00,Detour,{E4428FAE-6E7D-42CA-9BF4-D697EC306E1E}
542493.6204,4808612.9127,7751,14174,8008,Lot 42,Ardelt Pl,542493.6204,4808612.9127,-80.47499065,43.42920496,Kitchener,2019/01/03 15:52:44+00,2019/01/08 14:42:39+00,Active,{6F703585-AE33-4D91-A873-309AF3A6EBFE}
557254.7317,4802338.657,7757,14176,1245,Clyde Rd,Bluerock Cres,557254.7317,4802338.657,-80.29328573,43.37173034,Cambridge,2019/01/18 12:31:59+00,2019/01/18 12:33:05+00,Active,{F883649E-673E-460C-B808-A56B19E826F8}
537223.0001,4813834.0767,7759,14180,3889,Phillip St,Columbia St W,537223.0001,4813834.0767,-80.53975066,43.47649717,Waterloo,2019/01/23 16:37:18+00,2022/01/06 15:56:38+00,Active,{AF0F48D6-F19F-4195-95CA-2A655145D102}
537251.4724,4813824.3902,7760,14179,3887,Phillip St,Columbia St W,537251.4724,4813824.3902,-80.53939929,43.47640854,Waterloo,2019/01/23 16:37:01+00,2022/01/06 15:56:20+00,Active,{119705C4-86A6-45A6-ADC6-3670B9A15155}
555988.7164,4809059.3679,7762,14187,1029,Cooper St,Queen St E,555988.7164,4809059.3679,-80.30822325,43.43233776,Cambridge,2019/02/11 17:00:45+00,2019/03/12 16:26:56+00,Active,{1E55E773-0138-41E6-8949-212EF66B01E7}
554198.8432,4799284.656,7763,14185,4105,Southwood Dr,St Andrews St,554198.8432,4799284.656,-80.33130503,43.34445924,Cambridge,2019/02/11 16:58:03+00,2019/09/06 15:01:56+00,Active,{B4442198-50BA-48F2-B8AC-1638A3772DD3}
554402.6682,4799502.2224,7764,14186,4106,St Andrews St,Stanley St,554402.6682,4799502.2224,-80.32876886,43.34640347,Cambridge,2019/02/11 16:59:06+00,2019/09/06 15:01:56+00,Active,{B1546274-DE6D-4BD7-B449-B23F20E84DDD}
553010.3104,4808882.2589,7765,14183,4103,Maple Grove Rd,Compass Trail,553010.3104,4808882.2589,-80.34503815,43.43095979,Cambridge,2019/02/11 16:48:06+00,2019/12/23 12:16:57+00,Active,{F69AF8E4-5B0C-45F9-B02D-F9C203E07DA5}
550605.8761,4805341.0615,7766,14184,4104,Shantz Hill Rd,Preston Pkwy,550605.8761,4805341.0615,-80.37507201,43.39924149,Cambridge,2019/02/11 16:55:24+00,2020/11/09 14:00:32+00,Active,{02354965-2BD9-46E8-8F59-39E96F6F065C}
552992.5921,4808901.8755,7767,14182,4102,Maple Grove Rd,Compass Trail,552992.5921,4808901.8755,-80.34525515,43.43113767,Cambridge,2019/02/11 16:47:48+00,2021/02/22 15:29:18+00,Active,{DCEC1BBC-3856-417D-8D39-8E4514300065}
557868.7493,4800637.3028,7770,14192,1031,Franklin Blvd,Green Gate Blvd,557868.7493,4800637.3028,-80.28588699,43.35636458,Cambridge,2019/03/01 11:44:53+00,2019/09/06 15:01:35+00,Active,{86D91C8E-5602-41DF-917F-F22764D031FA}
550325.5677,4808153.9126,7773,14195,1035,Maple Grove Rd,Fountain St N,550325.5677,4808153.9126,-80.37827429,43.42458701,Cambridge,2019/03/21 14:40:44+00,2019/08/16 10:04:19+00,Active,{1E522DBA-72CC-4C71-9B0D-069B8A4A19AA}
538429.1611,4817222.0018,7775,14201,4009,Northfield Dr E,120 Northfield Dr E,538429.1611,4817222.0018,-80.52459818,43.50694106,Waterloo,2019/03/25 11:35:21+00,2019/06/20 09:07:34+00,Active,{DC96783A-A6BD-414D-8B54-066D842432A7}
538460.0088,4817246.5473,7776,14200,4008,Northfield Dr E,120 Northfield Dr E,538460.0088,4817246.5473,-80.52421485,43.50716048,Waterloo,2019/03/25 11:34:19+00,2019/06/20 09:07:34+00,Active,{34E10520-623D-4E02-96EF-E8092D6B3E85}
533959.1091,4807271.9417,7807,14235,7041,Gurudwara Sahib Kitchener-Waterloo,Driveway,533959.1091,4807271.9417,-80.58051493,43.41756609,Wilmot,2019/05/06 15:17:00+00,2019/05/06 15:18:23+00,Active,{4D44EC20-7E62-4D30-8196-FCF0945FDD6F}
554708.7831,4806435.5242,7817,14334,2648,Pinebush Rd,30 Pinebush Rd,554708.7831,4806435.5242,-80.32429935,43.40880777,Cambridge,2019/06/20 09:09:07+00,2019/09/06 15:02:11+00,Active,{2487938B-AA2F-4C96-87E7-AAA1D4E484A5}
549746.9842,4803642.5022,7818,14306,1685,Blair Rd,Old Mill Rd,549746.9842,4803642.5022,-80.38583226,43.38400521,Cambridge,2019/06/20 09:09:07+00,2020/12/15 14:09:09+00,Active,{37A99D14-BF44-4724-8AA9-1E04B79D25FF}
554989.8656,4799324.7872,7819,14312,2643,Glenmorris St,Third Ave,554989.8656,4799324.7872,-80.32154219,43.34476311,Cambridge,2019/06/20 09:09:07+00,2019/09/06 15:01:56+00,Active,{9864EDF3-A2F3-4342-BD15-3C319B0A3080}
553323.4832,4806076.4899,7820,14247,2791,Eagle St N,Providence Dr,553323.4832,4806076.4899,-80.3414429,43.40567489,Cambridge,2019/06/20 09:09:07+00,2019/09/06 15:02:10+00,Active,{DBBB6652-BE61-49C2-AF8A-90AD29EF61C5}
552879.2143,4805971.7212,7821,14323,2650,Eagle St N,Concession Rd,552879.2143,4805971.7212,-80.3469395,43.40476303,Cambridge,2019/06/20 09:09:07+00,2019/09/06 15:02:11+00,Active,{0C517FEE-62CD-49CB-B4E2-8EA7700ACCB8}
546495.1427,4803688.1974,7822,14319,3958,Doon South Dr,Winding Woods Cres,546495.1427,4803688.1974,-80.425973,43.3846252,Kitchener,2019/06/20 09:09:07+00,2019/09/06 15:02:11+00,Active,{D5822B1F-F76B-4D4B-BC6C-808513EDFB87}
554703.455,4806403.5555,7825,14333,2647,Pinebush Rd,55 Pinebush Rd,554703.455,4806403.5555,-80.32436835,43.40852032,Cambridge,2019/06/20 09:09:07+00,2019/09/06 15:02:11+00,Active,{7E8A1008-B8FB-4A1D-B1C6-EEF00CB80957}
554968.1083,4798527.2553,7826,14273,2324,Grand Ridge Dr,West River Rd,554968.1083,4798527.2553,-80.32189054,43.33758379,Cambridge,2019/06/20 09:09:07+00,2019/10/07 12:00:16+00,Active,{E0AB4176-F077-44C5-AB07-A3F998629DE6}
553670.4377,4799113.4767,7827,14280,2392,Grand Ridge Dr,Wedgewood Dr,553670.4377,4799113.4767,-80.33784072,43.34295588,Cambridge,2019/06/20 09:09:07+00,2019/09/06 15:01:56+00,Active,{654DC20C-31FA-4481-B3BC-0BE9694BD86C}
554076.7857,4802273.3922,7828,14298,1233,Blair Rd,Bismark Dr,554076.7857,4802273.3922,-80.33251593,43.37137836,Cambridge,2019/06/20 09:09:07+00,2019/09/06 15:01:56+00,Active,{4C6BB6DA-2AE9-4E04-AC34-AAAD52163844}
554467.6365,4806378.3531,7829,14251,3508,Pinebush Rd,Hespeler Rd,554467.6365,4806378.3531,-80.32728321,43.40831057,Cambridge,2019/06/20 09:09:07+00,2019/09/06 15:02:11+00,Active,{B153FB6B-E866-4FF6-ADB2-E3F9CE416BAA}
554009.5198,4798864.2059,7830,14277,2374,Grand Ridge Dr,St Andrews St,554009.5198,4798864.2059,-80.33368212,43.34068717,Cambridge,2019/06/20 09:09:07+00,2019/09/06 15:01:56+00,Active,{BF85817A-3CFC-4BC4-89CC-77CBA4D593FC}
546505.9674,4808326.7354,7831,14332,4109,King St E,3227 King St E,546505.9674,4808326.7354,-80.42544476,43.42638991,Kitchener,2019/06/20 09:09:07+00,2019/09/06 15:02:35+00,Active,{6EF55DD7-ADCD-4A41-AD12-6664925017F8}
555201.2391,4800967.6233,7832,14316,2632,George St N,North Square,555201.2391,4800967.6233,-80.31876904,43.35953954,Cambridge,2019/06/20 09:09:07+00,2019/09/06 15:01:56+00,Active,{99CB1758-6ABD-4FF8-B5AF-CFBCC580EAB5}
554994.7021,4798520.585,7834,14274,2641,Grand Ridge Dr,West River Rd,554994.7021,4798520.585,-80.32156316,43.33752178,Cambridge,2019/06/20 09:09:07+00,2019/09/06 15:01:56+00,Active,{D95F0812-90D7-4577-B382-EEB3B4E3A239}
554693.0456,4800436.7833,7836,14292,3262,Churchill Dr,Barrie St,554693.0456,4800436.7833,-80.32509313,43.35479709,Cambridge,2019/06/20 09:09:07+00,2019/09/06 15:01:56+00,Active,{B60FF806-74AA-4AA6-95AD-3F4103B93FA8}
555002.9813,4798941.384,7837,14311,2642,West River Rd,Culham Dr,555002.9813,4798941.384,-80.32141883,43.34131002,Cambridge,2019/06/20 09:09:07+00,2019/09/06 15:01:56+00,Active,{2BC5EB17-E253-4F44-95C1-EE80CCAE7D70}
554416.9082,4802208.04,7838,14297,1232,Bismark Dr,Westmount Mews,554416.9082,4802208.04,-80.32832448,43.37076536,Cambridge,2019/06/20 09:09:07+00,2019/09/06 15:01:56+00,Active,{537D112A-FC0C-4974-909E-8E8D0806B615}
553401.1285,4800336.8799,7839,14286,3078,Kent St,Hillsboro Dr,553401.1285,4800336.8799,-80.34104395,43.35399052,Cambridge,2019/06/20 09:09:07+00,2019/09/06 15:01:56+00,Active,{A1FBFE8C-4846-4395-B121-E5B5BA4C307A}
